"id","course_name","created_at","parent_id","description"
"72ac1af3-811c-4f0a-ac30-fb0cdf9d6a64","Life In The Temperate Grasslangs","2020-12-08T06:14:42.000Z","293ea6c0-12d8-4225-bb67-636563bddb46","TOPIC"
"747d5672-a461-41dc-8dd4-f6f2c5589a1f","Natural Vegetation And Wildlife","2020-12-08T06:18:13.000Z","32aea6b5-3b81-4aed-82c1-79827fb04445","TOPIC"
"235e80e4-e141-4bba-a6c8-0b93cbcecfb8","The Making Of Regional Cultures","2020-12-08T05:58:20.000Z","3463d6bf-8987-4a53-8185-5449bc3e2a7f","TOPIC"
"0cd311b5-fb8f-4f63-a34e-459ed96c37d8","Water","2020-12-08T06:19:18.000Z","380c1e42-12e7-44df-945c-4ce7a1b44019","TOPIC"
"aa147dc7-6104-4997-ab5e-4010be4f75ac","On Eqaulity","2020-12-08T07:08:11.000Z","429021c4-c275-434e-9e8e-892dcddc32d6","TOPIC"
"d79201a0-f054-4056-b443-0a37ddd0086c","Tribes, Nomads And Settled Communities","2020-12-08T06:01:50.000Z","5ff0cb2b-c8c0-4392-b6f9-37f1eab1a7ec","TOPIC"
"43c6dffd-ef58-46e5-8270-5ac235408083","Our Changing Earth","2020-12-08T06:23:29.000Z","610876cc-c34a-49f4-b04b-518fe2f7fc1f","TOPIC"
"89d0635f-6e9d-4937-804d-56995c196d6a","Struggle For Equity","2020-12-08T06:27:52.000Z","707ecf4b-ea23-4e0f-a74e-15bc3d87b8a8","TOPIC"
"2cb87311-af44-4257-b87b-2fb5a4e51b60","A Shirt In The Market","2020-12-08T06:28:50.000Z","762a3feb-7fd2-4451-878e-cf29b3d716e2","TOPIC"
"66757332-61a0-4f7a-b242-be543ae1fc04","Life In The Deserts","2020-12-08T06:13:44.000Z","7a3394a4-c268-4c15-916c-931f2bcb2aec","TOPIC"
"e9108061-91fd-4137-ba26-b9c3d657659a","Growing Ups As A Boys And Girls","2020-12-08T07:05:06.000Z","83de6179-3659-4580-87f9-6f472bb65244","TOPIC"
"3143c892-a4f5-44fb-8197-b71685364ec5","Understanding Advertising","2020-12-08T07:03:19.000Z","8cf20794-4d57-4719-be0f-d1663c4f46cc","TOPIC"
"f41cd854-3964-404f-ae8f-5be6cf31c616","Markets Around Us","2020-12-08T06:29:39.000Z","8f7384ba-4b72-4903-b692-646a7a7ae88b","TOPIC"
"067b336b-8f8a-4862-8f65-66e8f070a082","Eighthteen Centuries Politicals Formations","2020-12-09T01:28:31.000Z","922c67e8-0dbc-4c3b-9949-0bf0f6bf69a4","TOPIC"
"0161d12f-c801-4ed3-83f2-a5829812e9a2","Tracings Change Through The Thousand Years","2020-12-08T06:12:36.000Z","a3785338-3bbb-4558-8e06-71d320daae1c","TOPIC"
"48b4c1ef-e342-4e70-8322-c0052ba2bb0f","Roles Of Governement In Health","2020-12-08T07:07:07.000Z","a86e6aba-3d42-4604-b776-e4c869163798","TOPIC"
"9a303e96-2202-459d-84e5-d05c300500bf","Towns, Traders And Craftsperson","2020-12-08T06:04:44.000Z","ad5212d3-9bd2-42d6-85ea-56f3f7db200a","TOPIC"
"f4406e21-ea2a-4b2e-8d70-600ca61b8a40","The Delhi Sultans","2020-12-08T06:10:15.000Z","b029118a-2218-4e39-a576-405ebc3fe825","TOPIC"
"5dc5659a-af98-41c0-af7d-3087263d4d39","Air","2020-12-08T06:20:39.000Z","b14c3b8f-2cbc-4cbb-b31c-f0dec63bdc52","TOPIC"
"cc008e1a-bdc1-498c-ab96-7436149c4149","How The State Government Works","2020-12-08T07:06:10.000Z","bb8bc86f-bad0-4e0a-82c0-9e2f67a8e381","TOPIC"
"4a143dcd-90df-433e-a327-43d9887b8252","Human Interactions- The Tropical And The Subtropical Region","2020-12-08T06:15:47.000Z","c92c7c60-c1d1-4fb5-b54d-3f0834396f84","TOPIC"
"af28f7fd-3911-4dfb-bb78-9cce218d3d21","Rulers And Buildings","2020-12-08T06:06:10.000Z","dff924ae-002a-4c2f-950b-e6132001099e","TOPIC"
"20d1d12e-c2ce-406f-b315-2e56621c4b31","The Mughal Empire","2020-12-08T06:09:09.000Z","e5516fd7-8e7a-4fed-bfeb-e676c4711e10","TOPIC"
"4f98214b-4b1f-437d-8a96-3bfe9adbf8f2","Environment","2020-12-08T06:25:10.000Z","ebff537e-26e4-4517-88c5-9d1367cd01bd","TOPIC"
"d9a01332-8ec5-4e23-a1a2-07c84875c863","Understanding Media","2020-12-08T07:02:54.000Z","f5c2384d-27ed-432c-94d5-dd6242665fad","TOPIC"
"4ae5e72d-1c76-4a34-bcff-101fbbae7b85","Inside Our Earth","2020-12-08T06:23:58.000Z","f83f44ed-68ef-44cd-9c50-27be132236d5","TOPIC"
